AttackName,IsTargeted,DefenseName,ImageId,PredictedLabel,TrueLabel,TargetClass
step_target_class,True,adv_inception_v3,2ee4c1b2b9bcc6c8,468,763,785
fgsm,False,adv_inception_v3,5792d4a42d2a82c8,962,988,419
iter_target_class,True,adv_inception_v3,c42c88890b5fc86d,671,671,112
iter_target_class,True,adv_inception_v3,db6c6671a6924eba,407,407,412
noop,False,adv_inception_v3,2ba52bcf59097dc8,971,971,850
iter_target_class,True,adv_inception_v3,95d1a6be6786190f,891,891,983
iter_target_class,True,adv_inception_v3,2c9398f44d099e0f,522,522,482
iter_target_class,True,adv_inception_v3,422d08407aeed1be,114,114,44
iter_target_class,True,adv_inception_v3,acd99e9b7128395a,859,859,753
noop,False,adv_inception_v3,a4f718e554dd18dd,976,976,95
iter_target_class,True,adv_inception_v3,d7de327bbf412965,490,490,660
fgsm,False,adv_inception_v3,f7dd570a0cfe1dcc,669,669,55
iter_target_class,True,adv_inception_v3,76d7e2d1bf3a31fe,312,312,732
noop,False,adv_inception_v3,97151fe7a0a6e2e3,734,734,228
fgsm,False,adv_inception_v3,70db5a1689f89129,434,434,472
noop,False,adv_inception_v3,1394faa319bd353c,718,610,507
fgsm,False,adv_inception_v3,4dc360d125c9238c,407,527,840
noop,False,adv_inception_v3,5d23b04cc45bc37b,518,518,737
noop,False,adv_inception_v3,f08f34c258228251,699,699,608
noop,False,adv_inception_v3,d392f0639c17f396,808,808,590
noop,False,adv_inception_v3,4abadb721e74b99b,945,945,781
noop,False,adv_inception_v3,ac2a8a4777dbe746,896,896,46
noop,False,adv_inception_v3,71d368782c72e313,913,913,487
noop,False,adv_inception_v3,30b922dbfdbffd11,610,610,972
noop,False,adv_inception_v3,408bae58c26a8076,133,133,761
noop,False,adv_inception_v3,6609c25b3314b5b3,512,512,878
noop,False,adv_inception_v3,eb8ce5ba5c47e344,669,669,893
noop,False,adv_inception_v3,47b087263b33728b,318,318,152
noop,False,adv_inception_v3,d531a31add433f46,764,764,769
noop,False,adv_inception_v3,1d4133f5bc7af193,141,141,911
noop,False,adv_inception_v3,821aae58dc96b4b2,341,341,575
noop,False,adv_inception_v3,a414ccf5c51454e0,830,830,866
noop,False,adv_inception_v3,477bf90e7413df23,542,542,836
noop,False,adv_inception_v3,aa90f93ed6fae139,310,310,828
noop,False,adv_inception_v3,d02adcb9140880a1,916,916,783
noop,False,adv_inception_v3,a92ab9e5fb9c5d64,629,629,457
noop,False,adv_inception_v3,8a02b6196885c394,760,760,447
fgsm,False,adv_inception_v3,000b7d55b6184b08,389,389,963
noop,False,adv_inception_v3,1f4227ce24232867,34,34,942
fgsm,False,adv_inception_v3,b1bf532ce2c4c3a1,875,875,557
noop,False,adv_inception_v3,fd26c4733822dfcc,363,363,451
noop,False,adv_inception_v3,fae551840c1690fa,720,720,424
iter_target_class,True,adv_inception_v3,90e9a43bfb6a68b7,867,867,476
fgsm,False,adv_inception_v3,9f55ac35ce9703e5,9,9,194
noop,False,adv_inception_v3,d5d5f843f100328c,945,886,538
noop,False,adv_inception_v3,42e9b41ce96dbf0a,851,851,647
noop,False,adv_inception_v3,7c3b0d93654b39cd,708,708,428
noop,False,adv_inception_v3,493694833dc23399,538,538,835
noop,False,adv_inception_v3,412311ea17528b7c,764,764,440
noop,False,adv_inception_v3,eab9755117160864,611,611,510
noop,False,adv_inception_v3,f52db15134c1a74e,638,638,776
noop,False,adv_inception_v3,53c478ffc8ddb967,320,320,613
step_target_class,True,adv_inception_v3,517dc655edeaf344,430,430,920
step_target_class,True,adv_inception_v3,d0029b3675b792ae,790,790,902
step_target_class,True,adv_inception_v3,af3736cca01a2d28,318,318,766
step_target_class,True,adv_inception_v3,49591319edeb6b3a,309,309,416
step_target_class,True,adv_inception_v3,324278ff7f22b4eb,7,498,303
step_target_class,True,adv_inception_v3,ad333e5d6953cbbf,606,633,297
step_target_class,True,adv_inception_v3,7d599306068f4594,717,717,514
iter_target_class,True,adv_inception_v3,1c2e9fe8b0b2fdf2,58,58,905
fgsm,False,adv_inception_v3,daa6404780b1af27,638,638,999
step_target_class,True,adv_inception_v3,c98a8640dcfaa5e0,747,747,847
random_noise,False,adv_inception_v3,715335d5ddfca1f2,481,481,915
iter_target_class,True,adv_inception_v3,4fc263d35a3ad3ee,244,244,123
random_noise,False,adv_inception_v3,6609c25b3314b5b3,512,512,878
fgsm,False,adv_inception_v3,6af829a442e2e0e7,90,130,231
fgsm,False,adv_inception_v3,0d85e0103989c850,324,324,722
fgsm,False,adv_inception_v3,d4c817db6be62b71,95,95,164
fgsm,False,adv_inception_v3,5d1df4748743d42e,964,964,322
fgsm,False,adv_inception_v3,08fbf75e60a6efb7,484,484,666
fgsm,False,adv_inception_v3,baeb1300832574aa,108,972,660
fgsm,False,adv_inception_v3,0e83f990a04ed67d,822,822,52
fgsm,False,adv_inception_v3,2200794c59b1808e,311,311,214
fgsm,False,adv_inception_v3,fe94909a2fad4ffe,547,547,965
fgsm,False,adv_inception_v3,2153d9869fb5a9ef,645,645,942
noop,False,adv_inception_v3,cd40b0e46c9da574,662,662,739
noop,False,adv_inception_v3,d051e0bd46125123,669,669,776
noop,False,adv_inception_v3,121c87c3c822e2c5,459,459,386
noop,False,adv_inception_v3,448a738f6dcba07e,563,563,416
noop,False,adv_inception_v3,7e73c7adc520e406,133,133,86
noop,False,adv_inception_v3,61ed2594a0524631,472,472,996
noop,False,adv_inception_v3,5ab3f1edd2f0cb06,387,387,116
noop,False,adv_inception_v3,f2bfa7a95e787fe1,721,721,218
fgsm,False,adv_inception_v3,2abcab3d77d4767e,443,443,520
fgsm,False,adv_inception_v3,7060ae82e5b96a77,625,522,495
fgsm,False,adv_inception_v3,d77af00930283f4b,901,901,649
fgsm,False,adv_inception_v3,a777db736ecdfb65,326,326,56
fgsm,False,adv_inception_v3,01bdc0cfe670f708,472,472,541
fgsm,False,adv_inception_v3,f1a6fdadaa132225,77,990,18
fgsm,False,adv_inception_v3,2e854fca826e54b3,858,858,596
noop,False,adv_inception_v3,11954d93a7051cb5,23,23,503
iter_target_class,True,adv_inception_v3,7a11ae4c1f5e790c,689,689,500
iter_target_class,True,adv_inception_v3,ed56c7616a8ac010,782,782,568
fgsm,False,adv_inception_v3,6898f889c17f8e16,888,888,730
fgsm,False,adv_inception_v3,d47c9aabecda0e12,986,986,199
iter_target_class,True,adv_inception_v3,cc13c2bc5cdd1f44,560,560,741
fgsm,False,adv_inception_v3,40f79488e3c2d6c4,612,918,749
fgsm,False,adv_inception_v3,6d2d82bc1ba0a956,601,52,664
iter_target_class,True,adv_inception_v3,0707f3dfb7c29f5c,606,606,740
step_target_class,True,adv_inception_v3,72ac2a5af79e26d5,865,718,862
fgsm,False,adv_inception_v3,ecaf98c8ce9f04c3,561,561,697
step_target_class,True,adv_inception_v3,aa4e1cf9cb6e7801,896,896,840
step_target_class,True,adv_inception_v3,5528f7330399485f,75,74,212
iter_target_class,True,adv_inception_v3,e91abe0f1a7a30f4,752,752,495
step_target_class,True,adv_inception_v3,1c2e9fe8b0b2fdf2,58,58,905
step_target_class,True,adv_inception_v3,7529b42e71769777,477,477,618
fgsm,False,adv_inception_v3,1a680f33500acb4b,930,932,73
random_noise,False,adv_inception_v3,791c3d333052ca64,964,964,908
iter_target_class,True,adv_inception_v3,58420b727fcab02b,138,138,168
random_noise,False,adv_inception_v3,7e73c7adc520e406,133,133,86
random_noise,False,adv_inception_v3,61ed2594a0524631,472,472,996
random_noise,False,adv_inception_v3,121c87c3c822e2c5,490,459,386
step_target_class,True,adv_inception_v3,51d1c77f80467b59,977,977,538
random_noise,False,adv_inception_v3,346c5575b60194c3,991,949,625
random_noise,False,adv_inception_v3,6314b953a2f66e36,311,311,774
random_noise,False,adv_inception_v3,70b9b8ae11327472,12,11,983
random_noise,False,adv_inception_v3,f2bfa7a95e787fe1,721,721,218
random_noise,False,adv_inception_v3,4227a6e105cc0588,971,971,141
random_noise,False,adv_inception_v3,54ff02d9dfbf8540,939,884,370
noop,False,adv_inception_v3,4c8a4414419ab0bb,662,662,848
random_noise,False,adv_inception_v3,ebb4dad78cfd67a9,738,738,730
random_noise,False,adv_inception_v3,5d53f9bc389e98ad,265,265,468
random_noise,False,adv_inception_v3,af543b5f19ed1b1d,40,40,391
random_noise,False,adv_inception_v3,a74f197288b10a0d,808,808,748
random_noise,False,adv_inception_v3,82179b1d313e0e23,875,830,902
random_noise,False,adv_inception_v3,59e9bdbb7a3fc4ba,518,518,407
random_noise,False,adv_inception_v3,1ef172b89f4a39cf,51,51,536
random_noise,False,adv_inception_v3,088560551b91ceb0,579,983,797
fgsm,False,adv_inception_v3,d5d5f843f100328c,118,886,538
fgsm,False,adv_inception_v3,57e62606f02d0251,638,548,646
fgsm,False,adv_inception_v3,7c3b0d93654b39cd,708,708,428
fgsm,False,adv_inception_v3,42e9b41ce96dbf0a,851,851,647
fgsm,False,adv_inception_v3,412311ea17528b7c,764,764,440
fgsm,False,adv_inception_v3,493694833dc23399,612,538,835
fgsm,False,adv_inception_v3,f52db15134c1a74e,638,638,776
fgsm,False,adv_inception_v3,eab9755117160864,611,611,510
fgsm,False,adv_inception_v3,fd26c4733822dfcc,363,363,451
fgsm,False,adv_inception_v3,53c478ffc8ddb967,320,320,613
noop,False,adv_inception_v3,e19a59ad09d18497,443,443,915
noop,False,adv_inception_v3,67c0339b1dfda5f6,558,558,496
noop,False,adv_inception_v3,444109f3ccfacc7b,336,336,221
noop,False,adv_inception_v3,28652355cd12a1e7,308,308,63
noop,False,adv_inception_v3,fafbad0b3093a886,672,672,315
random_noise,False,adv_inception_v3,ec346009f286ffca,119,120,783
noop,False,adv_inception_v3,65b8c8b065069802,666,666,379
random_noise,False,adv_inception_v3,001b5e6f1b89fd3b,577,577,909
noop,False,adv_inception_v3,7b8413ef241118df,548,548,485
random_noise,False,adv_inception_v3,3e8bf1eee7083f6e,631,631,683
random_noise,False,adv_inception_v3,8094d4088a08cf09,441,441,615
random_noise,False,adv_inception_v3,5a8d5bc9bf40e832,519,519,634
noop,False,adv_inception_v3,ed3cb7f5154ae02d,980,980,747
noop,False,adv_inception_v3,ba4508962af69d90,673,673,827
fgsm,False,adv_inception_v3,c5f5e09f4f5fd41a,404,404,421
fgsm,False,adv_inception_v3,f6515f31b750a573,346,477,723
fgsm,False,adv_inception_v3,8df3dc0c3fef1824,951,951,843
noop,False,adv_inception_v3,7d253f78ef6f029a,683,683,92
fgsm,False,adv_inception_v3,55323ce1ff485412,386,386,571
random_noise,False,adv_inception_v3,b6c6a5b7829fbc9b,473,473,506
fgsm,False,adv_inception_v3,60ab0fb53634bc3c,766,766,552
fgsm,False,adv_inception_v3,d2cc2eabfc7bf54a,821,556,721
step_target_class,True,adv_inception_v3,7e73c7adc520e406,133,133,86
step_target_class,True,adv_inception_v3,61ed2594a0524631,472,472,996
step_target_class,True,adv_inception_v3,121c87c3c822e2c5,459,459,386
step_target_class,True,adv_inception_v3,448a738f6dcba07e,563,563,416
step_target_class,True,adv_inception_v3,791c3d333052ca64,964,964,908
step_target_class,True,adv_inception_v3,ec346009f286ffca,125,120,783
step_target_class,True,adv_inception_v3,8bb7d10e97694eb5,143,143,393
step_target_class,True,adv_inception_v3,11954d93a7051cb5,23,23,503
step_target_class,True,adv_inception_v3,3d6e530955c60759,512,512,892
step_target_class,True,adv_inception_v3,4063377442ea93d3,596,596,814
step_target_class,True,adv_inception_v3,abd121ef53a69ef8,240,240,335
iter_target_class,True,adv_inception_v3,73728c249317ccb9,848,848,145
iter_target_class,True,adv_inception_v3,592c7424f13b2d29,604,604,517
iter_target_class,True,adv_inception_v3,d77af00930283f4b,901,901,649
iter_target_class,True,adv_inception_v3,a777db736ecdfb65,326,326,56
iter_target_class,True,adv_inception_v3,2abcab3d77d4767e,443,443,520
iter_target_class,True,adv_inception_v3,7060ae82e5b96a77,522,522,495
step_target_class,True,adv_inception_v3,c17d39b1eba4cc03,669,669,732
step_target_class,True,adv_inception_v3,4fcc9c949d66a4e0,771,771,104
step_target_class,True,adv_inception_v3,abe9504895f6e8dd,566,566,607
step_target_class,True,adv_inception_v3,114c98c078c5aab0,50,50,108
step_target_class,True,adv_inception_v3,aa07ba1587ec047e,469,469,900
step_target_class,True,adv_inception_v3,3617bfc5d06bc196,885,885,554
step_target_class,True,adv_inception_v3,5d8085ae68e07d72,709,709,643
step_target_class,True,adv_inception_v3,af2ac1705dc19a5f,384,384,99
iter_target_class,True,adv_inception_v3,35d67f3f70aeef92,980,980,582
iter_target_class,True,adv_inception_v3,607702d7ef44d081,865,865,347
random_noise,False,adv_inception_v3,a920691cf2d50f79,329,947,952
random_noise,False,adv_inception_v3,7f045354f4577c16,558,558,970
random_noise,False,adv_inception_v3,8df3dc0c3fef1824,951,951,843
random_noise,False,adv_inception_v3,f6515f31b750a573,172,477,723
random_noise,False,adv_inception_v3,c5f5e09f4f5fd41a,404,404,421
random_noise,False,adv_inception_v3,d2cc2eabfc7bf54a,542,556,721
random_noise,False,adv_inception_v3,60ab0fb53634bc3c,766,766,552
random_noise,False,adv_inception_v3,d740663eeccdcecd,438,438,762
random_noise,False,adv_inception_v3,55323ce1ff485412,342,386,571
random_noise,False,adv_inception_v3,e95ef0aeeab7b496,889,889,860
random_noise,False,adv_inception_v3,e7cafac174e90143,461,526,116
random_noise,False,adv_inception_v3,493e327b171ab0c3,744,831,856
iter_target_class,True,adv_inception_v3,71080285ad6cb4e9,456,456,478
random_noise,False,adv_inception_v3,17cfccd62451a233,924,966,571
random_noise,False,adv_inception_v3,18d5f99fe237a306,815,815,77
random_noise,False,adv_inception_v3,137ab6ca314e9e35,696,620,556
random_noise,False,adv_inception_v3,02dbe78a73db2808,978,975,255
random_noise,False,adv_inception_v3,4aeb33c9e565a201,98,98,840
random_noise,False,adv_inception_v3,05437214d1ba9580,926,810,118
fgsm,False,adv_inception_v3,d7de327bbf412965,747,490,660
random_noise,False,adv_inception_v3,fe193683db61ac2d,744,744,1
random_noise,False,adv_inception_v3,dd4d033a9a45552d,3,392,126
noop,False,adv_inception_v3,eee6f4bcc8468f77,964,964,714
noop,False,adv_inception_v3,c135b139d293f7f2,347,347,491
noop,False,adv_inception_v3,a00c8d22e63497c4,431,431,892
noop,False,adv_inception_v3,9534108b0e8dceb1,647,647,822
iter_target_class,True,adv_inception_v3,56dbd7d814ef5c58,254,254,277
iter_target_class,True,adv_inception_v3,29279d12ed3e29ff,458,458,328
noop,False,adv_inception_v3,3d6e530955c60759,512,512,892
noop,False,adv_inception_v3,4063377442ea93d3,596,596,814
iter_target_class,True,adv_inception_v3,a8dd9ba15f7b817b,806,806,740
iter_target_class,True,adv_inception_v3,33197fa6ae88508a,848,848,30
iter_target_class,True,adv_inception_v3,0ed355357757528d,763,763,795
iter_target_class,True,adv_inception_v3,2b741c5c635a7295,108,108,634
iter_target_class,True,adv_inception_v3,43fa89c17e628c06,133,133,885
iter_target_class,True,adv_inception_v3,87937b805302f958,418,418,873
noop,False,adv_inception_v3,2c54b60a2851b8ed,657,657,577
iter_target_class,True,adv_inception_v3,43694caa12d5f823,979,979,757
noop,False,adv_inception_v3,8e3324c208eb9a3b,822,822,741
random_noise,False,adv_inception_v3,99f175132cd1c6e2,119,934,459
step_target_class,True,adv_inception_v3,5a8d5bc9bf40e832,519,519,634
random_noise,False,adv_inception_v3,d7984e6e1a51b3c4,59,518,937
random_noise,False,adv_inception_v3,f6d5c95ce7908a58,561,561,872
noop,False,adv_inception_v3,aa4e1cf9cb6e7801,896,896,840
iter_target_class,True,adv_inception_v3,8555611998ea426a,991,991,497
random_noise,False,adv_inception_v3,060dfe239abfd547,766,704,396
fgsm,False,adv_inception_v3,56dbd7d814ef5c58,254,254,277
fgsm,False,adv_inception_v3,c10f6e0689efbc1c,888,888,297
random_noise,False,adv_inception_v3,91d18b353d5b3be2,962,931,26
step_target_class,True,adv_inception_v3,8c609b06a60af060,499,499,291
step_target_class,True,adv_inception_v3,32c0e4647ce5a812,397,327,743
step_target_class,True,adv_inception_v3,d016b3204e7ca96e,582,792,778
step_target_class,True,adv_inception_v3,97025d82ec9860dc,676,676,574
step_target_class,True,adv_inception_v3,79fa9855119ffeea,554,479,506
noop,False,adv_inception_v3,f533740a8d4618ce,288,288,563
step_target_class,True,adv_inception_v3,943274babd06a662,499,669,678
step_target_class,True,adv_inception_v3,9f6fe669276f04cf,920,920,697
step_target_class,True,adv_inception_v3,558a7b66b78ba65b,885,422,668
step_target_class,True,adv_inception_v3,0d65cb9d26de4d37,571,571,336
iter_target_class,True,adv_inception_v3,9ee13ecd8d6727c0,498,498,554
iter_target_class,True,adv_inception_v3,ad43e858c614db4d,968,968,71
iter_target_class,True,adv_inception_v3,5c4eec952ca114a1,348,348,525
iter_target_class,True,adv_inception_v3,001b5e6f1b89fd3b,577,577,909
iter_target_class,True,adv_inception_v3,4572c8986c28343b,437,437,535
iter_target_class,True,adv_inception_v3,3e8bf1eee7083f6e,631,631,683
iter_target_class,True,adv_inception_v3,49c27b439d39a00c,490,490,418
iter_target_class,True,adv_inception_v3,b6c6a5b7829fbc9b,473,473,506
iter_target_class,True,adv_inception_v3,b2a7e558f1a3ff16,620,620,536
iter_target_class,True,adv_inception_v3,0c7ac4a8c9dfa802,306,306,779
random_noise,False,adv_inception_v3,a90d9627e2145090,426,426,722
noop,False,adv_inception_v3,67a52d9155241752,830,830,420
fgsm,False,adv_inception_v3,fa5484e61e455eb2,477,477,769
noop,False,adv_inception_v3,d67b326ef48bb7b7,874,874,546
fgsm,False,adv_inception_v3,8555611998ea426a,991,991,497
noop,False,adv_inception_v3,4227a6e105cc0588,971,971,141
fgsm,False,adv_inception_v3,1ac44ddb6a2d497a,910,898,27
step_target_class,True,adv_inception_v3,446f75fdea0e1da0,922,922,201
step_target_class,True,adv_inception_v3,b5548ecffa20aac8,934,934,108
step_target_class,True,adv_inception_v3,62e0e0efc6deeef4,7,971,772
step_target_class,True,adv_inception_v3,721804d1d3a60206,909,909,34
step_target_class,True,adv_inception_v3,7d7a8e41b8d0577e,641,965,182
step_target_class,True,adv_inception_v3,c27e3bde18fba21b,323,323,128
step_target_class,True,adv_inception_v3,24312de5c34473c0,874,874,820
step_target_class,True,adv_inception_v3,784232355d49601b,327,327,161
step_target_class,True,adv_inception_v3,582663fe666aac9c,923,923,928
step_target_class,True,adv_inception_v3,b648e8dfcb4fbc99,782,982,572
noop,False,adv_inception_v3,d959fd91192d5717,629,629,596
iter_target_class,True,adv_inception_v3,54666421b4a6998f,920,920,759
iter_target_class,True,adv_inception_v3,83d35591dfff99ac,581,581,857
noop,False,adv_inception_v3,7278c2b63080f08c,349,349,287
iter_target_class,True,adv_inception_v3,1e33aa336b89dcff,539,539,588
iter_target_class,True,adv_inception_v3,0f36316247c03427,463,753,681
iter_target_class,True,adv_inception_v3,74dbbe535861d709,702,702,194
iter_target_class,True,adv_inception_v3,1ba816dc6937b62d,860,860,768
iter_target_class,True,adv_inception_v3,53fe22426ff21243,536,536,779
iter_target_class,True,adv_inception_v3,93a0857ff81c25ce,548,548,959
iter_target_class,True,adv_inception_v3,172f992e1a0ebbc3,780,566,492
iter_target_class,True,adv_inception_v3,5b85f98e0105d135,570,570,933
step_target_class,True,adv_inception_v3,a4f718e554dd18dd,976,976,95
step_target_class,True,adv_inception_v3,7d833ac8ab852bd2,52,52,151
step_target_class,True,adv_inception_v3,3cf4bb0637d0f182,862,862,52
step_target_class,True,adv_inception_v3,12cf4de43c70273e,815,815,833
step_target_class,True,adv_inception_v3,de40907c1e2c5515,629,629,486
step_target_class,True,adv_inception_v3,5292f5b36a0789fa,854,854,795
step_target_class,True,adv_inception_v3,97151fe7a0a6e2e3,734,734,228
step_target_class,True,adv_inception_v3,5d6c4759c26bae8c,547,547,746
step_target_class,True,adv_inception_v3,81a7637c67f4f777,490,490,836
step_target_class,True,adv_inception_v3,4f04ca75d7aafc0a,840,840,633
step_target_class,True,adv_inception_v3,62ebd5f7ce015380,631,631,692
step_target_class,True,adv_inception_v3,3eded0a8d5f16059,100,100,457
step_target_class,True,adv_inception_v3,6896a8b78f404dc8,978,980,75
step_target_class,True,adv_inception_v3,919a6f1d23c6d05e,145,145,983
step_target_class,True,adv_inception_v3,23f39187c0d00e30,972,972,658
step_target_class,True,adv_inception_v3,24726d9054e9d78f,568,545,455
step_target_class,True,adv_inception_v3,16bbe588e0ecc6ab,142,142,168
step_target_class,True,adv_inception_v3,611f453c4bb616b9,310,310,65
iter_target_class,True,adv_inception_v3,90f5385a77a49f77,704,704,905
step_target_class,True,adv_inception_v3,1e26772fc8c493bb,932,416,14
step_target_class,True,adv_inception_v3,b97f4b95ae696316,518,518,399
iter_target_class,True,adv_inception_v3,a920691cf2d50f79,329,947,952
random_noise,False,adv_inception_v3,9ee13ecd8d6727c0,498,498,554
iter_target_class,True,adv_inception_v3,7d2a7bca22967f29,735,735,600
noop,False,adv_inception_v3,e6f2de0c605f1ed3,132,132,994
step_target_class,True,adv_inception_v3,17cfccd62451a233,924,966,571
random_noise,False,adv_inception_v3,5c4eec952ca114a1,348,348,525
iter_target_class,True,adv_inception_v3,619a9d0eb2acdd82,885,885,843
random_noise,False,adv_inception_v3,038fd7a750733bb5,18,18,103
fgsm,False,adv_inception_v3,869adfbad4e38261,592,592,866
fgsm,False,adv_inception_v3,b9310b9080c06e4f,867,867,269
fgsm,False,adv_inception_v3,55599050147071cc,473,473,962
fgsm,False,adv_inception_v3,c135337ca7a575ae,348,348,178
fgsm,False,adv_inception_v3,cebd45d7200f6111,71,71,947
fgsm,False,adv_inception_v3,c036b20afde859b7,281,281,508
iter_target_class,True,adv_inception_v3,f1ce339a44d7a118,98,98,702
fgsm,False,adv_inception_v3,9fe19d5c6dab83a3,455,455,805
fgsm,False,adv_inception_v3,e570258f1bef4ade,367,367,461
fgsm,False,adv_inception_v3,dacb07f80166a7fd,825,449,108
iter_target_class,True,adv_inception_v3,f33087679c5e7799,443,443,588
iter_target_class,True,adv_inception_v3,1b1ffd7000d0749f,960,960,991
iter_target_class,True,adv_inception_v3,be97d1e63c32043e,95,95,230
iter_target_class,True,adv_inception_v3,4a251fb6d80b5137,800,800,82
iter_target_class,True,adv_inception_v3,5bdb8268eadf57d8,852,852,968
iter_target_class,True,adv_inception_v3,864fffaf7a83b3f4,581,581,373
iter_target_class,True,adv_inception_v3,c819099fed6f0d73,962,962,777
iter_target_class,True,adv_inception_v3,b89dbfcc49dcf156,889,889,467
iter_target_class,True,adv_inception_v3,2153d9869fb5a9ef,645,645,942
iter_target_class,True,adv_inception_v3,fe94909a2fad4ffe,547,547,965
random_noise,False,adv_inception_v3,ad43e858c614db4d,968,968,71
noop,False,adv_inception_v3,cbaff3255afbe83f,561,561,853
noop,False,adv_inception_v3,2fc17ec1fad5d947,874,874,929
step_target_class,True,adv_inception_v3,6ac94c9244f84aa3,673,673,336
iter_target_class,True,adv_inception_v3,7a85f42383ec2f81,709,709,802
noop,False,adv_inception_v3,7700d0ba053dc4bd,937,937,292
step_target_class,True,adv_inception_v3,839aa3d166b020cf,14,14,211
random_noise,False,adv_inception_v3,696f0f6bea562bf8,913,854,267
step_target_class,True,adv_inception_v3,43694caa12d5f823,979,979,757
random_noise,False,adv_inception_v3,4572c8986c28343b,437,437,535
noop,False,adv_inception_v3,abe9504895f6e8dd,566,566,607
step_target_class,True,adv_inception_v3,db6c6671a6924eba,407,407,412
fgsm,False,adv_inception_v3,d740663eeccdcecd,438,438,762
step_target_class,True,adv_inception_v3,c42c88890b5fc86d,671,671,112
step_target_class,True,adv_inception_v3,95d1a6be6786190f,891,891,983
iter_target_class,True,adv_inception_v3,e3c3f8889ac99aec,536,536,897
step_target_class,True,adv_inception_v3,2b741c5c635a7295,108,108,634
random_noise,False,adv_inception_v3,564de663adeb8cd5,710,558,133
step_target_class,True,adv_inception_v3,0ed355357757528d,625,763,795
noop,False,adv_inception_v3,54666421b4a6998f,920,920,759
noop,False,adv_inception_v3,1ba816dc6937b62d,860,860,768
noop,False,adv_inception_v3,74dbbe535861d709,418,702,194
noop,False,adv_inception_v3,0f36316247c03427,753,753,681
noop,False,adv_inception_v3,1e33aa336b89dcff,539,539,588
noop,False,adv_inception_v3,5b85f98e0105d135,570,570,933
noop,False,adv_inception_v3,172f992e1a0ebbc3,566,566,492
noop,False,adv_inception_v3,93a0857ff81c25ce,548,548,959
noop,False,adv_inception_v3,53fe22426ff21243,536,536,779
noop,False,adv_inception_v3,8e9e976fc98e3cfa,666,666,740
noop,False,adv_inception_v3,84af93c72781b7f0,438,438,782
iter_target_class,True,adv_inception_v3,393d40f3a6a79400,328,328,846
noop,False,adv_inception_v3,bc9a5e01c02e759e,923,923,18
step_target_class,True,adv_inception_v3,74dbbe535861d709,550,702,194
fgsm,False,adv_inception_v3,6a940d1bf69f1d10,566,558,433
noop,False,adv_inception_v3,e7b61bec5e4ca40e,324,324,674
iter_target_class,True,adv_inception_v3,9a49001b63903f72,806,769,804
iter_target_class,True,adv_inception_v3,b239b5b3e1642f3b,914,914,746
iter_target_class,True,adv_inception_v3,060dfe239abfd547,704,704,396
iter_target_class,True,adv_inception_v3,5cd8864b6e35df82,866,866,898
iter_target_class,True,adv_inception_v3,e5cf220f8144c192,706,706,441
iter_target_class,True,adv_inception_v3,5b974695c09ad165,991,991,393
iter_target_class,True,adv_inception_v3,99f175132cd1c6e2,934,934,459
iter_target_class,True,adv_inception_v3,0e0f1fd2ed183781,114,114,988
iter_target_class,True,adv_inception_v3,6c9f8901246faff2,629,629,689
iter_target_class,True,adv_inception_v3,d7984e6e1a51b3c4,822,518,937
step_target_class,True,adv_inception_v3,1ba816dc6937b62d,860,860,768
step_target_class,True,adv_inception_v3,7700d0ba053dc4bd,937,937,292
noop,False,adv_inception_v3,ef0e34b8ccb6d42f,982,982,712
step_target_class,True,adv_inception_v3,3d75d9676ad6361c,82,151,517
step_target_class,True,adv_inception_v3,93a0857ff81c25ce,548,548,959
noop,False,adv_inception_v3,f5b0ed0fbb3b5f74,567,567,645
noop,False,adv_inception_v3,7368fe0ff47343a0,965,965,447
noop,False,adv_inception_v3,87a2147620d5e1cb,780,780,290
noop,False,adv_inception_v3,d158837db31ed892,519,519,804
noop,False,adv_inception_v3,1733cbc68a2ae05d,556,556,892
fgsm,False,adv_inception_v3,5292f5b36a0789fa,854,854,795
noop,False,adv_inception_v3,303781188f1b3b27,477,477,339
noop,False,adv_inception_v3,f5a2cf5c66d313fa,977,977,656
step_target_class,True,adv_inception_v3,5b85f98e0105d135,570,570,933
noop,False,adv_inception_v3,80177288cda51d95,641,641,605
noop,False,adv_inception_v3,8f97e3fface13e4d,472,472,548
noop,False,adv_inception_v3,7ca714cdcd5d36d9,780,780,106
noop,False,adv_inception_v3,330b9cb3cd80c88b,534,534,431
noop,False,adv_inception_v3,1cbae41091a750dc,473,473,814
noop,False,adv_inception_v3,e22a1c8dab22f256,311,311,11
noop,False,adv_inception_v3,e0c0f412d78571dc,734,734,409
noop,False,adv_inception_v3,d3a88c50958b1b5f,977,977,1000
fgsm,False,adv_inception_v3,1ba816dc6937b62d,860,860,768
noop,False,adv_inception_v3,6a940d1bf69f1d10,558,558,433
noop,False,adv_inception_v3,baeb1300832574aa,972,972,660
noop,False,adv_inception_v3,4d008626b4b68665,108,108,780
fgsm,False,adv_inception_v3,45da32a1cf073a4f,9,100,897
fgsm,False,adv_inception_v3,26aa2e6ee43387e7,913,913,741
noop,False,adv_inception_v3,4cccb215bd60b3c3,33,33,341
noop,False,adv_inception_v3,7c754696067fdfa9,765,765,469
fgsm,False,adv_inception_v3,e99ceff3e420ef95,831,831,768
fgsm,False,adv_inception_v3,556d8b457b94c285,747,747,378
fgsm,False,adv_inception_v3,55512a6c2a45e2e8,928,928,387
